"x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39"
12.7802727136414,17.850967575,13.1646413736414,11.834119705,14.4803648636414,15.042119675,15.4856367436414,9.010488395,15.7517381236414,19.491926085,15.8108717636414,21.709437585,17.0822450236414,13.563778675,17.2005123036414,17.274414585,18.0579500836414,4.220663555,18.7823371736414,9.306156595,18.9893049136414,19.418009035,20.0389270236414,22.966027435,20.2015445336414,13.445511395,20.3198118136414,7.916516055,20.6893970636414,10.518396215,21.014617315,16.9491647963586,22.2564385236414,21.546820075,22.581658775,19.2701601663586,22.6260237736414,3.274525315,22.8477749236414,14.421216455,23.2321435836414,6.689493025,24.2226320536414,23.039944485,24.3556827436414,17.097013665,25.0948532436414,11.021032155,25.1835537036414,14.613400785,25.1835537036414,18.989290145,26.1149085336414,5.610304095,26.5288440136414,21.665087355,28.081087295,14.4655519163586,28.1254522936414,8.093916975,28.5541711836414,11.065382385,28.938525075,19.4623444963586,29.2785582736414,17.289197995,29.8994614936414,22.359907625,30.5499315336414,13.622912315,31.052552705,15.9734597363586,31.2299683936414,6.053806395,31.4812863636414,20.556331605,31.7326043336414,10.444479165
12.7802727136414,17.865750985,13.1646413736414,11.848903115,14.4803648636414,15.056903085,15.4856367436414,9.025271805,15.766506765,19.5066947263586,15.825640405,21.7242062263586,17.0822450236414,13.578562085,17.215280945,17.2891832263586,18.0579500836414,4.235446965,18.7823371736414,9.320940005,18.9893049136414,19.432792445,20.0389270236414,22.980810845,20.2015445336414,13.460294805,20.3198118136414,7.931299465,20.6893970636414,10.533179625,21.0146320836414,16.949179565,22.2564385236414,21.561603485,22.5816735436414,19.270174935,22.6260237736414,3.289308725,22.8477749236414,14.435999865,23.2321435836414,6.704276435,24.2226320536414,23.054727895,24.370451385,17.1117823063586,25.0948532436414,11.035815565,25.1835537036414,14.628184195,25.1835537036414,19.004073555,26.1149085336414,5.625087505,26.5288440136414,21.679870765,28.0811020636414,14.465566685,28.140220935,8.10868561635864,28.5541711836414,11.080165795,28.9385398436414,19.462359265,29.2785582736414,17.303981405,29.8994614936414,22.374691035,30.5499315336414,13.637695725,31.0525674736414,15.973474505,31.2299683936414,6.068589805,31.496055005,20.5711002463586,31.7326043336414,10.459262575
12.7802727136414,17.880534395,13.1646413736414,11.863686525,14.4803648636414,15.071686495,15.4856367436414,9.040055215,15.7665215336414,19.506709495,15.8256551736414,21.724220995,17.0822450236414,13.593345495,17.2152957136414,17.289197995,18.0579500836414,4.250230375,18.797105815,9.33570864635864,18.9893049136414,19.447575855,20.038912255,22.9808256136414,20.2015445336414,13.475078215,20.3198118136414,7.946082875,20.704165705,10.5479482663586,21.0146320836414,16.963962975,22.2564385236414,21.576386895,22.5816735436414,19.284958345,22.6260237736414,3.304092135,22.8477749236414,14.450783275,23.2321435836414,6.719059845,24.2226320536414,23.069511305,24.3704661536414,17.111797075,25.0948532436414,11.050598975,25.1835537036414,14.642967605,25.1835537036414,19.018856965,26.1149085336414,5.639870915,26.543612655,21.6946394063586,28.0811020636414,14.480350095,28.1402357036414,8.108700385,28.5541711836414,11.094949205,28.9385398436414,19.477142675,29.293326915,17.3187500463586,29.8994614936414,22.389474445,30.564700175,13.6524643663586,31.0525674736414,15.988257915,31.2299683936414,6.083373215,31.4960697736414,20.571115015,31.7326043336414,10.474045985
12.795041355,17.8953030363586,13.1646413736414,11.878469935,14.4803648636414,15.086469905,15.4856367436414,9.054838625,15.7665215336414,19.521492905,15.8256551736414,21.739004405,17.0822450236414,13.608128905,17.2152957136414,17.303981405,18.0579500836414,4.265013785,18.7971205836414,9.335723415,18.9893049136414,19.462359265,20.0241436136414,22.995594255,20.2015445336414,13.489861625,20.334580455,7.96085151635864,20.7041804736414,10.547963035,21.0146320836414,16.978746385,22.2564385236414,21.591170305,22.5816735436414,19.299741755,22.6260237736414,3.318875545,22.8477749236414,14.465566685,23.2321435836414,6.733843255,24.2226320536414,23.084294715,24.3704661536414,17.126580485,25.0948532436414,11.065382385,25.1835537036414,14.657751015,25.1835537036414,19.033640375,26.1149085336414,5.654654325,26.5436274236414,21.694654175,28.0811020636414,14.495133505,28.1402357036414,8.123483795,28.5541711836414,11.109732615,28.9385398436414,19.491926085,29.2933416836414,17.318764815,29.8994614936414,22.404257855,30.5647149436414,13.652479135,31.0525674736414,16.003041325,31.2299683936414,6.098156625,31.4960697736414,20.585898425,31.7326043336414,10.488829395
12.7950561236414,17.895317805,13.179410015,11.8932385763586,14.4803648636414,15.101253315,15.4856367436414,9.069622035,15.7665215336414,19.536276315,15.8256551736414,21.753787815,17.097013665,13.6228975463586,17.230064355,17.3187500463586,18.072718725,4.27978242635864,18.7971205836414,9.350506825,18.9893049136414,19.477142675,20.0241436136414,23.010377665,20.2015445336414,13.504645035,20.3345952236414,7.960866285,20.7041804736414,10.562746445,21.0146320836414,16.993529795,22.2564385236414,21.605953715,22.596442185,19.3145103963586,22.6260237736414,3.333658955,22.8477749236414,14.480350095,23.246912225,6.74861189635864,24.2226320536414,23.099078125,24.3704661536414,17.141363895,25.109621885,11.0801510263586,25.1835537036414,14.672534425,25.1835537036414,19.048423785,26.1149085336414,5.669437735,26.5436274236414,21.709437585,28.0811020636414,14.509916915,28.1402357036414,8.138267205,28.5541711836414,11.124516025,28.9385398436414,19.506709495,29.2933416836414,17.333548225,29.914230135,22.4190264963586,30.5647149436414,13.667262545,31.0525674736414,16.017824735,31.244737035,6.11292526635864,31.4960697736414,20.600681835,31.7326043336414,10.503612805
12.7950561236414,17.910101215,13.1794247836414,11.893253345,14.4803648636414,15.116036725,15.4856367436414,9.084405445,15.7665215336414,19.551059725,15.8256551736414,21.768571225,17.0970284336414,13.622912315,17.2300791236414,17.318764815,18.0727334936414,4.279797195,18.7971205836414,9.365290235,18.9893049136414,19.491926085,20.0241436136414,23.025161075,20.2015445336414,13.519428445,20.3345952236414,7.975649695,20.7041804736414,10.577529855,21.029400725,17.0082984363586,22.2564385236414,21.620737125,22.5964569536414,19.314525165,22.6260237736414,3.348442365,22.8477749236414,14.495133505,23.2469269936414,6.748626665,24.2226320536414,23.113861535,24.3704661536414,17.156147305,25.1096366536414,11.080165795,25.1835537036414,14.687317835,25.1835537036414,19.063207195,26.1149085336414,5.684221145,26.5436274236414,21.724220995,28.095870705,14.5246855563586,28.1402357036414,8.153050615,28.568939825,11.1392846663586,28.9385398436414,19.521492905,29.2933416836414,17.348331635,29.9142449036414,22.419041265,30.5647149436414,13.682045955,31.0525674736414,16.032608145,31.2447518036414,6.112940035,31.4960697736414,20.615465245,31.747372975,10.5183814463586
12.809824765,17.9248698563586,13.1794247836414,11.908036755,14.4803648636414,15.130820135,15.4856367436414,9.099188855,15.7665215336414,19.565843135,15.8256551736414,21.783354635,17.0970284336414,13.637695725,17.2300791236414,17.333548225,18.0727334936414,4.294580605,18.7971205836414,9.380073645,19.004073555,19.5066947263586,20.038912255,23.0399297163586,20.2015445336414,13.534211855,20.3345952236414,7.990433105,20.7041804736414,10.592313265,21.0294154936414,17.008313205,22.2564385236414,21.635520535,22.5964569536414,19.329308575,22.6260237736414,3.363225775,22.862543565,14.5099021463586,23.2469269936414,6.763410075,24.2226320536414,23.128644945,24.3704661536414,17.170930715,25.1096366536414,11.094949205,25.198322345,14.7020864763586,25.198322345,19.0779758363586,26.1149085336414,5.699004555,26.558396065,21.7389896363586,28.0958854736414,14.524700325,28.155004345,8.16781925635864,28.5689545936414,11.139299435,28.9385398436414,19.536276315,29.2933416836414,17.363115045,29.9142449036414,22.433824675,30.579483585,13.6968145963586,31.0525674736414,16.047391555,31.2447518036414,6.127723445,31.4960697736414,20.630248655,31.7473877436414,10.518396215
12.8098395336414,17.924884625,13.1794247836414,11.922820165,14.495133505,15.1455887763586,15.4856367436414,9.113972265,15.7665215336414,19.580626545,15.840423815,21.7981232763586,17.0970284336414,13.652479135,17.244847765,17.3483168663586,18.0727334936414,4.309364015,18.7971205836414,9.394857055,19.0040883236414,19.506709495,20.0389270236414,23.039944485,20.2015445336414,13.548995265,20.3345952236414,8.005216515,20.7041804736414,10.607096675,21.0294154936414,17.023096615,22.2564385236414,21.650303945,22.611225595,19.3440772163586,22.640792415,3.37799441635864,22.8625583336414,14.509916915,23.2469269936414,6.778193485,24.237400695,23.1434135863586,24.385234795,17.1856993563586,25.1096366536414,11.109732615,25.1983371136414,14.702101245,25.1983371136414,19.077990605,26.129677175,5.71377319635864,26.5584108336414,21.739004405,28.0958854736414,14.539483735,28.1550191136414,8.167834025,28.5689545936414,11.154082845,28.953308485,19.5510449563586,29.2933416836414,17.377898455,29.9142449036414,22.448608085,30.5794983536414,13.696829365,31.067336115,16.0621601963586,31.2447518036414,6.142506855,31.510838415,20.6450172963586,31.7473877436414,10.533179625
12.8098395336414,17.939668035,13.1794247836414,11.937603575,14.4951482736414,15.145603545,15.4856367436414,9.128755675,15.7665215336414,19.595409955,15.8404385836414,21.798138045,17.111797075,13.6672477763586,17.2448625336414,17.348331635,18.087502135,4.32413265635864,18.7971205836414,9.409640465,19.0040883236414,19.521492905,20.0389270236414,23.054727895,20.216313175,13.5637639063586,20.349363865,8.01998515635864,20.718949115,10.6218653163586,21.0294154936414,17.037880025,22.271207165,21.6650725863586,22.6112403636414,19.344091985,22.6408071836414,3.378009185,22.8625583336414,14.524700325,23.2469269936414,6.792976895,24.2374154636414,23.143428355,24.3852495636414,17.185714125,25.1096366536414,11.124516025,25.1983371136414,14.716884655,25.1983371136414,19.092774015,26.1296919436414,5.713787965,26.5584108336414,21.753787815,28.0958854736414,14.554267145,28.1550191136414,8.182617435,28.5689545936414,11.168866255,28.9533232536414,19.551059725,29.308110325,17.3926670963586,29.9142449036414,22.463391495,30.5794983536414,13.711612775,31.0673508836414,16.062174965,31.2447518036414,6.157290265,31.5108531836414,20.645032065,31.7473877436414,10.547963035
12.8098395336414,17.954451445,13.1794247836414,11.952386985,14.4951482736414,15.160386955,15.4856367436414,9.143539085,15.7665215336414,19.610193365,15.8404385836414,21.812921455,17.1118118436414,13.667262545,17.2448625336414,17.363115045,18.0875169036414,4.324147425,18.7971205836414,9.424423875,19.0040883236414,19.536276315,20.0389270236414,23.069511305,20.2163279436414,13.563778675,20.3493786336414,8.019999925,20.7189638836414,10.621880085,21.044184135,17.0526486663586,22.2712219336414,21.665087355,22.6112403636414,19.358875395,22.6408071836414,3.392792595,22.8625583336414,14.539483735,23.261695635,6.80774553635864,24.2374154636414,23.158211765,24.3852495636414,17.200497535,25.124405295,11.1392846663586,25.213105755,14.7316532963586,25.1983371136414,19.107557425,26.1296919436414,5.728571375,26.5584108336414,21.768571225,28.110654115,14.5690357863586,28.169787755,8.19738607635864,28.583723235,11.1836348963586,28.9533232536414,19.565843135,29.3081250936414,17.392681865,29.929013545,22.4781601363586,30.5794983536414,13.726396185,31.0673508836414,16.076958375,31.259520445,6.17205890635864,31.5108531836414,20.659815475,31.762156385,10.5627316763586
12.824608175,17.9692200863586,13.1794247836414,11.967170395,14.4951482736414,15.175170365,15.500405385,9.15830772635864,15.7665215336414,19.624976775,15.8404385836414,21.827704865,17.1118118436414,13.682045955,17.259631175,17.3778836863586,18.0875169036414,4.338930835,18.7971205836414,9.439207285,19.0040883236414,19.551059725,20.0389270236414,23.084294715,20.2163279436414,13.578562085,20.3493786336414,8.034783335,20.7189638836414,10.636663495,21.0441989036414,17.052663435,22.2712219336414,21.679870765,22.6112403636414,19.373658805,22.6408071836414,3.407576005,22.8625583336414,14.554267145,23.2617104036414,6.807760305,24.2374154636414,23.172995175,24.3852495636414,17.215280945,25.1244200636414,11.139299435,25.2131205236414,14.731668065,25.213105755,19.1223260663586,26.1296919436414,5.743354785,26.573179475,21.7833398663586,28.1106688836414,14.569050555,28.1698025236414,8.197400845,28.5837380036414,11.183649665,28.9533232536414,19.580626545,29.3081250936414,17.407465275,29.9290283136414,22.478174905,30.594266995,13.7411648263586,31.0673508836414,16.091741785,31.2595352136414,6.172073675,31.5108531836414,20.674598885,31.7621711536414,10.562746445
12.8246229436414,17.969234855,13.1794247836414,11.981953805,14.4951482736414,15.189953775,15.5004201536414,9.158322495,15.781290175,19.6397454163586,15.855207225,21.8424735063586,17.1118118436414,13.696829365,17.2596459436414,17.377898455,18.0875169036414,4.353714245,18.7971205836414,9.453990695,19.018856965,19.5658283663586,20.0389270236414,23.099078125,20.2163279436414,13.593345495,20.3493786336414,8.049566745,20.7189638836414,10.651446905,21.0441989036414,17.067446845,22.2712219336414,21.694654175,22.626009005,19.3884274463586,22.6408071836414,3.422359415,22.877326975,14.5690357863586,23.2617104036414,6.822543715,24.2374154636414,23.187778585,24.3852495636414,17.230064355,25.1244200636414,11.154082845,25.2131205236414,14.746451475,25.2131205236414,19.122340835,26.1296919436414,5.758138195,26.5731942436414,21.783354635,28.1106688836414,14.583833965,28.1698025236414,8.212184255,28.5837380036414,11.198433075,28.968091895,19.5953951863586,29.3081250936414,17.422248685,29.9290283136414,22.492958315,30.5942817636414,13.741179595,31.082119525,16.1065104263586,31.2595352136414,6.186857085,31.525621825,20.6893675263586,31.7621711536414,10.577529855
12.8246229436414,17.984018265,13.194193425,11.9967224463586,14.4951482736414,15.204737185,15.5004201536414,9.173105905,15.7813049436414,19.639760185,15.8552219936414,21.842488275,17.126580485,13.7115980063586,17.274414585,17.3926670963586,18.102285545,4.36848288635864,18.7971205836414,9.468774105,19.0188717336414,19.565843135,20.053695665,23.1138467663586,20.2163279436414,13.608128905,20.364147275,8.06433538635864,20.7189638836414,10.666230315,21.0441989036414,17.082230255,22.285990575,21.7094228163586,22.6260237736414,19.388442215,22.655575825,3.43712805635864,22.8773417436414,14.569050555,23.2617104036414,6.837327125,24.2374154636414,23.202561995,24.400018205,17.2448329963586,25.1244200636414,11.168866255,25.2131205236414,14.761234885,25.2131205236414,19.137124245,26.144460585,5.77290683635864,26.5731942436414,21.798138045,28.1106688836414,14.598617375,28.184571165,8.22695289635864,28.598506645,11.2132017163586,28.9681066636414,19.595409955,29.3081250936414,17.437032095,29.9290283136414,22.507741725,30.5942817636414,13.755963005,31.0821342936414,16.106525195,31.2595352136414,6.201640495,31.5256365936414,20.689382295,31.776939795,10.5922984963586
12.839391585,17.9987869063586,13.1942081936414,11.996737215,14.4951482736414,15.219520595,15.5004201536414,9.187889315,15.7813049436414,19.654543595,15.8552219936414,21.857271685,17.1265952536414,13.711612775,17.2744293536414,17.392681865,18.1023003136414,4.368497655,18.811889225,9.48354274635864,19.0188717336414,19.580626545,20.0537104336414,23.113861535,20.231096585,13.6228975463586,20.3641620436414,8.064350155,20.7189638836414,10.681013725,21.058967545,17.0969988963586,22.2860053436414,21.709437585,22.6260237736414,19.403225625,22.6555905936414,3.437142825,22.8773417436414,14.583833965,23.2617104036414,6.852110535,24.252184105,23.2173306363586,24.4000329736414,17.244847765,25.139188705,11.1836348963586,25.227889165,14.7760035263586,25.2131205236414,19.151907655,26.1444753536414,5.772921605,26.587962885,21.8129066863586,28.125437525,14.6133860163586,28.1845859336414,8.226967665,28.5985214136414,11.213216485,28.9681066636414,19.610193365,29.322893735,17.4518007363586,29.943796955,22.5225103663586,30.609050405,13.7707316463586,31.0821342936414,16.121308605,31.2595352136414,6.216423905,31.5256365936414,20.704165705,31.7769545636414,10.592313265
